Gene stable ID,Golden Hamster gene stable ID,Golden Hamster gene name,%id. target Golden Hamster gene identical to query gene,%id. query gene identical to target Golden Hamster gene,"Golden Hamster orthology confidence [0 low, 1 high]",Gene name
ENSMUSG00000059901,ENSMAUG00000010108,Adamts14,87.1476,87.6564,1,Adamts14
ENSMUSG00000108075,,,,,,Gm45061
ENSMUSG00000092323,,,,,,BB365896
ENSMUSG00000037709,ENSMAUG00000019183,Fam13a,91.0534,91.0534,1,Fam13a
ENSMUSG00000098037,,,,,,Gm7765
ENSMUSG00000099148,,,,,,Gm3331
ENSMUSG00000102467,,,,,,Gm37167
ENSMUSG00000058275,,,,,,Olfr412
ENSMUSG00000081812,,,,,,Gm4789
ENSMUSG00000098524,,,,,,Gm19015
ENSMUSG00000027797,ENSMAUG00000017412,,14.6825,100,0,Dclk1
ENSMUSG00000068113,ENSMAUG00000001763,,79.562,78.9855,1,Gm4907
ENSMUSG00000091007,,,,,,D630036H23Rik
ENSMUSG00000116192,,,,,,Gm18869
ENSMUSG00000072675,,,,,,Duxbl2
ENSMUSG00000118629,,,,,,CT573014.1
ENSMUSG00000114135,,,,,,Gm7252
ENSMUSG00000066361,ENSMAUG00000001023,,72.1823,72.1823,1,Serpina3c
ENSMUSG00000066361,ENSMAUG00000020163,,51.0791,59.3315,0,Serpina3c
ENSMUSG00000066361,ENSMAUG00000015404,,68.3453,68.3453,0,Serpina3c
ENSMUSG00000066361,ENSMAUG00000018108,,69.5444,69.0476,0,Serpina3c
ENSMUSG00000114329,,,,,,Gm30489
ENSMUSG00000099025,,,,,,Gm27162
ENSMUSG00000044222,ENSMAUG00000018458,Defb13,59.375,57.5758,1,Defb13
ENSMUSG00000042269,ENSMAUG00000022003,,39.726,95.8678,0,Fam92b
ENSMUSG00000114884,,,,,,Gm47675
ENSMUSG00000114483,,,,,,Gm49144
ENSMUSG00000090102,ENSMAUG00000001763,,75.8537,75.1208,1,Gm4985
ENSMUSG00000083099,,,,,,Gm4732
ENSMUSG00000079112,,,,,,Fam90a1a
ENSMUSG00000103021,,,,,,Gm37682
ENSMUSG00000103501,,,,,,Gm7412
ENSMUSG00000090761,,,,,,Gm17201
ENSMUSG00000083475,,,,,,Gm9440
ENSMUSG00000118079,,,,,,Gm50181
ENSMUSG00000025374,ENSMAUG00000002611,Nabp2,67.4528,95.3333,1,Nabp2
ENSMUSG00000086902,,,,,,Gm11728
ENSMUSG00000091573,,,,,,Serpina3d-ps
ENSMUSG00000084985,,,,,,Gm16135
ENSMUSG00000079654,ENSMAUG00000017303,Prrt4,78.4922,90.8857,1,Prrt4
ENSMUSG00000020070,ENSMAUG00000005119,Rufy2,93.7294,96.2712,1,Rufy2
ENSMUSG00000096948,,,,,,Gm4221
ENSMUSG00000102245,,,,,,Gm37713
ENSMUSG00000102184,,,,,,Gm37192
ENSMUSG00000070942,ENSMAUG00000015098,Il1rl2,78.9199,78.1034,1,Il1rl2
ENSMUSG00000024906,ENSMAUG00000015377,Mus81,69.6915,89.3023,1,Mus81
ENSMUSG00000103962,,,,,,Gm38213
ENSMUSG00000098519,,,,,,Gm27166
ENSMUSG00000052713,ENSMAUG00000014536,Zfp608,95.4335,95.1815,1,Zfp608
ENSMUSG00000017049,ENSMAUG00000016514,Ccdc70,93.2735,93.2735,1,Ccdc70
ENSMUSG00000102789,,,,,,Gm38256
ENSMUSG00000098485,,,,,,Gm6956
ENSMUSG00000099738,,,,,,Gm28483
ENSMUSG00000113493,,,,,,Gm7441
ENSMUSG00000085104,,,,,,Gm11731
ENSMUSG00000101988,,,,,,Gm28484
ENSMUSG00000042812,ENSMAUG00000011152,Foxf1,98.4127,98.4127,1,Foxf1
ENSMUSG00000115026,,,,,,Gm49041
ENSMUSG00000111645,,,,,,Gm32171
ENSMUSG00000102712,,,,,,Gm37758
ENSMUSG00000113811,,,,,,Gm47882
ENSMUSG00000107365,,,,,,Gm43479
ENSMUSG00000111467,,,,,,Gm47775
ENSMUSG00000087133,,,,,,Gm27192
ENSMUSG00000113258,,,,,,Gm7446
ENSMUSG00000111878,,,,,,Gm47777
ENSMUSG00000101336,,,,,,Gm28480
ENSMUSG00000111276,,,,,,Gm47778
ENSMUSG00000071645,ENSMAUG00000012453,Tut1,73.7629,84.2313,1,Tut1
ENSMUSG00000114087,,,,,,Gm7046
ENSMUSG00000036899,ENSMAUG00000011813,Trpv5,90.4564,90.0826,1,Trpv5
ENSMUSG00000079884,,,,,,Gm10698
ENSMUSG00000101593,,,,,,Gm20842
ENSMUSG00000111265,,,,,,Gm47784
ENSMUSG00000113310,,,,,,Gm47884
ENSMUSG00000110771,,,,,,Gm47785
ENSMUSG00000030849,ENSMAUG00000012248,Fgfr2,88.9286,95.2806,1,Fgfr2
ENSMUSG00000033967,ENSMAUG00000011183,Rnf225,83.4337,84.9693,1,Rnf225
ENSMUSG00000084063,ENSMAUG00000014515,,21.2264,35.4331,0,Gm5934
ENSMUSG00000039509,ENSMAUG00000021171,Nup133,94.1126,94.1126,1,Nup133
ENSMUSG00000027880,,,,,,Slc25a54
ENSMUSG00000097115,,,,,,1810019N24Rik
ENSMUSG00000102084,,,,,,Gm29638
ENSMUSG00000098369,,,,,,Gm2274
ENSMUSG00000117600,,,,,,Gm50094
ENSMUSG00000072674,ENSMAUG00000001932,,80.5556,77.6786,1,Plac9b
ENSMUSG00000024420,ENSMAUG00000018583,Zfp521,97.1014,97.0274,1,Zfp521
ENSMUSG00000117822,,,,,,Eef1a1-ps1
ENSMUSG00000064202,ENSMAUG00000010530,4430402I18Rik,60.2305,57.8947,1,4430402I18Rik
ENSMUSG00000025993,ENSMAUG00000012571,,11.9298,97.1429,0,Slc40a1
ENSMUSG00000086192,,,,,,Gm13609
ENSMUSG00000058793,ENSMAUG00000011457,Cds2,97.2973,97.2973,1,Cds2
ENSMUSG00000080776,,,,,,Gm12174
ENSMUSG00000066543,,,,,,Rpl17-ps9
ENSMUSG00000082626,,,,,,Rps13-ps5
ENSMUSG00000035696,ENSMAUG00000022251,Rnf38,98.0603,87.8378,1,Rnf38
ENSMUSG00000098016,,,,,,Gm9211
ENSMUSG00000117687,,,,,,Gm50182
ENSMUSG00000101965,,,,,,Gm29129
ENSMUSG00000051390,ENSMAUG00000014068,Zbtb22,82.4451,86.2295,1,Zbtb22
ENSMUSG00000020866,ENSMAUG00000015351,,16.5577,98.7013,0,Cacna1g
ENSMUSG00000104330,,,,,,Gm38285
ENSMUSG00000103230,,,,,,Gm17970
ENSMUSG00000058019,ENSMAUG00000000221,,11.1304,82.0513,0,Ces5a
ENSMUSG00000094708,,,,,,Gm10359
ENSMUSG00000105139,,,,,,Gm19391
ENSMUSG00000087371,,,,,,Gm15541
ENSMUSG00000053198,ENSMAUG00000010481,Prx,85.1905,87.0044,1,Prx
ENSMUSG00000098463,,,,,,Cphx2
ENSMUSG00000029484,ENSMAUG00000014728,Anxa3,91.9505,91.6667,1,Anxa3
ENSMUSG00000005357,ENSMAUG00000010823,Slc1a6,99.287,99.1103,1,Slc1a6
ENSMUSG00000104454,,,,,,Gm37827
ENSMUSG00000021217,,,,,,Tshz3
ENSMUSG00000073607,,,,,,Gm10548
ENSMUSG00000111894,,,,,,Gm47843
ENSMUSG00000051682,ENSMAUG00000003024,Treml4,61.7424,61.2782,1,Treml4
ENSMUSG00000112868,,,,,,4930520K02Rik
ENSMUSG00000101438,,,,,,Gm19412
ENSMUSG00000082798,,,,,,Gm11561
ENSMUSG00000081547,,,,,,Gm11553
ENSMUSG00000085055,,,,,,Gm15958
ENSMUSG00000105976,,,,,,Gm42782
ENSMUSG00000008789,,,,,,Ceacam5
ENSMUSG00000078254,,,,,,Krtap29-1
ENSMUSG00000091048,,,,,,Gm8207
ENSMUSG00000104241,,,,,,Gm9442
ENSMUSG00000104795,,,,,,Gm42783
ENSMUSG00000086306,,,,,,Gm11754
ENSMUSG00000104036,,,,,,Gm37775
ENSMUSG00000078253,,,,,,Krtap16-1
ENSMUSG00000103724,,,,,,Gm37096
ENSMUSG00000102516,,,,,,Gm38340
ENSMUSG00000101011,,,,,,Gm29398
ENSMUSG00000104420,,,,,,E230020A03Rik
ENSMUSG00000086547,,,,,,Gm11755
ENSMUSG00000117764,,,,,,Gm50143
ENSMUSG00000103882,,,,,,Gm37452
ENSMUSG00000082591,,,,,,Gm11558
ENSMUSG00000118028,,,,,,Gm50215
ENSMUSG00000098390,,,,,,Gm3434
ENSMUSG00000078252,,,,,,Krtap17-1
ENSMUSG00000046318,ENSMAUG00000019440,Ccbe1,93.1373,95.9596,1,Ccbe1
ENSMUSG00000085530,,,,,,Gm13901
ENSMUSG00000084164,,,,,,Gm13902
ENSMUSG00000057506,,,,,,Bloc1s2
ENSMUSG00000107439,,,,,,Gm45060
ENSMUSG00000113111,,,,,,Gm7754
ENSMUSG00000115294,,,,,,1700047E10Rik
ENSMUSG00000113395,,,,,,Gm48365
ENSMUSG00000037152,ENSMAUG00000017283,Ndufc1,78.9474,78.9474,1,Ndufc1
ENSMUSG00000113071,,,,,,Gm6353
ENSMUSG00000094543,,,,,,Gm8212
ENSMUSG00000066767,,,,,,Gm3867
ENSMUSG00000113523,,,,,,Gm48366
ENSMUSG00000113153,,,,,,Gm48367
ENSMUSG00000115498,,,,,,Gm49104
ENSMUSG00000113890,,,,,,Gm48368
ENSMUSG00000072595,,,,,,4930503E14Rik
ENSMUSG00000101444,,,,,,Gm29179
ENSMUSG00000111023,,,,,,Gm48391
ENSMUSG00000063830,,,,,,Gm6065
ENSMUSG00000087404,,,,,,Gm11752
ENSMUSG00000101342,,,,,,Gm28078
ENSMUSG00000039976,ENSMAUG00000022057,Tbc1d16,95.1697,95.1697,1,Tbc1d16
ENSMUSG00000097121,,,,,,D130020L05Rik
ENSMUSG00000003662,ENSMAUG00000021994,Ciao1,97.9351,97.9351,1,Ciao1
ENSMUSG00000028330,ENSMAUG00000020583,Ncbp1,96.5823,96.7047,1,Ncbp1
ENSMUSG00000033862,ENSMAUG00000003054,Cdk10,98.6111,98.6111,1,Cdk10
ENSMUSG00000037846,ENSMAUG00000003167,Rtkn2,81.6225,82.03,1,Rtkn2
ENSMUSG00000021377,ENSMAUG00000007882,Dek,95.2632,91.6456,1,Dek
ENSMUSG00000105074,,,,,,Gm43818
ENSMUSG00000091553,,,,,,Serpina3e-ps
ENSMUSG00000080929,,,,,,Gm12891
ENSMUSG00000097415,,,,,,AU020206
ENSMUSG00000089736,,,,,,Tgfbr3l
ENSMUSG00000114113,,,,,,Gm47639
ENSMUSG00000097116,,,,,,Gm26729
ENSMUSG00000041846,ENSMAUG00000001301,Ppp4r3a,99.2797,99.2797,1,Ppp4r3a
ENSMUSG00000055652,ENSMAUG00000016695,Klhl25,96.6044,96.6044,1,Klhl25
ENSMUSG00000109061,ENSMAUG00000003663,,92.5234,95.1923,1,Gm49320
ENSMUSG00000105590,,,,,,Gm43364
ENSMUSG00000058006,ENSMAUG00000014080,,6.84343,86.4253,0,Mdn1
ENSMUSG00000002948,ENSMAUG00000003663,,92.735,83.4615,1,Map2k7
ENSMUSG00000056770,ENSMAUG00000009003,Setd3,71.7172,84.1897,1,Setd3
ENSMUSG00000024909,ENSMAUG00000015572,Efemp2,96.5368,96.5368,1,Efemp2
ENSMUSG00000071723,,,,,,Gspt2
ENSMUSG00000051190,,,,,,Olfr1356
ENSMUSG00000103923,,,,,,Gm37896
ENSMUSG00000035875,,,,,,AI182371
ENSMUSG00000108495,,,,,,Gm45139
ENSMUSG00000083438,,,,,,Gm5402
ENSMUSG00000085548,,,,,,Gm11753
ENSMUSG00000062873,,,,,,Olfr1355
ENSMUSG00000111327,,,,,,Gm48401
ENSMUSG00000053129,ENSMAUG00000014199,Gsx1,98.0843,96.6038,1,Gsx1
ENSMUSG00000110812,,,,,,Gm48407
ENSMUSG00000105356,,,,,,Gm42603
ENSMUSG00000021929,ENSMAUG00000020387,Kpna3,94.4338,97.619,1,Kpna3
ENSMUSG00000023093,ENSMAUG00000000339,,52.5253,65.8228,0,Pate12
ENSMUSG00000098024,,,,,,Gm27003
ENSMUSG00000115711,,,,,,Gm41336
ENSMUSG00000116048,ENSMAUG00000011950,,97.2299,98.0447,1,Septin2
ENSMUSG00000051043,ENSMAUG00000019126,,28.7982,95.4887,0,Gprc5c
ENSMUSG00000087259,,,,,,2610035D17Rik
ENSMUSG00000029644,ENSMAUG00000021082,Pdx1,91.5493,91.8728,1,Pdx1
ENSMUSG00000090710,ENSMAUG00000000339,,48.4848,60.7595,0,Pate11
ENSMUSG00000033530,ENSMAUG00000013505,Ttc7b,94.7805,96.0337,1,Ttc7b
ENSMUSG00000041481,ENSMAUG00000001023,,63.7097,37.8897,0,Serpina3g
ENSMUSG00000041481,ENSMAUG00000020163,,35.4839,24.5125,0,Serpina3g
ENSMUSG00000041481,ENSMAUG00000015404,,64.1129,38.1295,0,Serpina3g
ENSMUSG00000041481,ENSMAUG00000018108,,63.3064,37.381,0,Serpina3g
ENSMUSG00000098949,,,,,,Gm27160
ENSMUSG00000099274,,,,,,Gm27218
ENSMUSG00000024992,ENSMAUG00000021967,Pde6c,89.1986,90.9953,1,Pde6c
ENSMUSG00000074448,,,,,,Pate9
ENSMUSG00000092570,,,,,,Plut
ENSMUSG00000117774,,,,,,Gm18610
ENSMUSG00000110880,,,,,,Gm48431
ENSMUSG00000091248,,,,,,Pate8
ENSMUSG00000037833,ENSMAUG00000001819,,32.4826,94.5946,0,Sh2d4b
ENSMUSG00000028329,ENSMAUG00000013273,Xpa,88.6029,88.9299,1,Xpa
ENSMUSG00000112483,,,,,,Gm48542
ENSMUSG00000099256,,,,,,Gm27165
ENSMUSG00000112358,,,,,,Gm33869
ENSMUSG00000086794,,,,,,Gm11642
ENSMUSG00000066363,ENSMAUG00000001023,,67.4157,71.9424,1,Serpina3f
ENSMUSG00000066363,ENSMAUG00000020163,,50.5618,62.6741,1,Serpina3f
ENSMUSG00000066363,ENSMAUG00000015404,,65.1685,69.5444,1,Serpina3f
ENSMUSG00000066363,ENSMAUG00000018108,,65.3933,69.2857,1,Serpina3f
ENSMUSG00000021047,ENSMAUG00000000995,,19.3294,80.9917,0,Nova1
ENSMUSG00000086255,,,,,,Gm11534
ENSMUSG00000115464,,,,,,Gm49019
ENSMUSG00000086859,,,,,,Snhg20
ENSMUSG00000115682,,,,,,Gm46499
ENSMUSG00000073062,,,,,,Zxdb
ENSMUSG00000027270,ENSMAUG00000015597,Lamp5,88.9286,88.9286,1,Lamp5
ENSMUSG00000038080,ENSMAUG00000017799,Kdm1b,90.4358,92.6799,1,Kdm1b
ENSMUSG00000013418,ENSMAUG00000007916,B4galnt2,76.2745,76.7258,1,B4galnt2
ENSMUSG00000018486,ENSMAUG00000017360,Wnt9b,98.3287,98.3287,1,Wnt9b
ENSMUSG00000109459,,,,,,Gm39526
ENSMUSG00000098358,,,,,,Gm27164
ENSMUSG00000040969,ENSMAUG00000000124,,89.4977,25.5208,0,Arhgef38
ENSMUSG00000112162,,,,,,Gm48758
ENSMUSG00000112303,,,,,,Gm48759
ENSMUSG00000004031,ENSMAUG00000016427,Brinp2,97.5734,97.5734,1,Brinp2
ENSMUSG00000095793,ENSMAUG00000014515,,29.7297,51.9685,0,Gm20855
ENSMUSG00000112420,,,,,,Gm48543
ENSMUSG00000118192,,,,,,Gm50183
ENSMUSG00000062190,ENSMAUG00000000285,Lancl2,73.7778,90.2174,1,Lancl2
ENSMUSG00000054484,ENSMAUG00000013508,,40.1244,90.8451,0,Tmem62
ENSMUSG00000026365,ENSMAUG00000021694,,52.8754,67.2764,1,Cfh
ENSMUSG00000026365,ENSMAUG00000021099,,37.2204,69.3452,0,Cfh
ENSMUSG00000099881,,,,,,2810013P06Rik
ENSMUSG00000086838,,,,,,Gm16212
ENSMUSG00000111683,,,,,,Gm49367
ENSMUSG00000100616,,,,,,Gm28076
ENSMUSG00000097384,,,,,,Gm26815
ENSMUSG00000111485,,,,,,Gm48443
ENSMUSG00000098304,,,,,,1700027I24Rik
ENSMUSG00000046108,ENSMAUG00000010465,Il17c,90.1099,84.1026,1,Il17c
ENSMUSG00000020412,ENSMAUG00000001729,Ascc2,87.1829,89.4521,1,Ascc2
ENSMUSG00000026276,ENSMAUG00000011950,,97.2299,98.0447,1,Septin2
ENSMUSG00000034796,ENSMAUG00000021382,Cpne7,97.307,97.482,1,Cpne7
ENSMUSG00000019102,ENSMAUG00000021315,Aldh3a1,84.3267,84.141,1,Aldh3a1
ENSMUSG00000028431,,,,,,Elp1
ENSMUSG00000091707,,,,,,Gm8224
ENSMUSG00000091725,,,,,,Gm8220
ENSMUSG00000070313,,,,,,Pate14
ENSMUSG00000082776,,,,,,Gm7061
ENSMUSG00000115287,,,,,,Gm49111
ENSMUSG00000081418,,,,,,Gm14830
ENSMUSG00000115536,,,,,,Gm32857
ENSMUSG00000101862,,,,,,Gm8918
ENSMUSG00000115618,,,,,,Gm49298
ENSMUSG00000118588,,,,,,AC142112.1
ENSMUSG00000041449,,,,,,Serpina3h
ENSMUSG00000115595,,,,,,Rps12-ps2
ENSMUSG00000103590,,,,,,Gm37353
ENSMUSG00000115160,,,,,,Gm6532
ENSMUSG00000115065,,,,,,Gm49109
ENSMUSG00000082964,,,,,,Rpl13-ps5
ENSMUSG00000115805,,,,,,Gm49110
ENSMUSG00000027671,ENSMAUG00000018855,,47.3193,99.5098,0,Actl6a
ENSMUSG00000073060,,,,,,Zxda
ENSMUSG00000115656,,,,,,4930556J02Rik
ENSMUSG00000108467,,,,,,Gm45211
ENSMUSG00000106509,,,,,,Gm43394
ENSMUSG00000098758,,,,,,7630403G23Rik
ENSMUSG00000094696,,,,,,Gm6632
ENSMUSG00000098909,,,,,,Gm27161
ENSMUSG00000106467,,,,,,Gm43395
ENSMUSG00000087057,,,,,,Gm11730
ENSMUSG00000034850,ENSMAUG00000000907,Tmem127,99.5798,99.5798,1,Tmem127
ENSMUSG00000028655,ENSMAUG00000008783,Mfsd2a,94.5693,95.283,1,Mfsd2a
ENSMUSG00000105038,,,,,,Gm43044
ENSMUSG00000110925,,,,,,Gm47858
ENSMUSG00000052087,ENSMAUG00000015858,Rgs14,92.5046,92.5046,1,Rgs14
ENSMUSG00000118492,,,,,,AC121143.1
ENSMUSG00000103961,,,,,,Gm36388
ENSMUSG00000020892,ENSMAUG00000009706,Aloxe3,94.6554,94.6554,1,Aloxe3
ENSMUSG00000028328,ENSMAUG00000008541,Tmod1,98.6072,98.6072,1,Tmod1
ENSMUSG00000103577,,,,,,9330162B11Rik
ENSMUSG00000081218,ENSMAUG00000014515,,22.2749,37.0079,0,Gm4297
ENSMUSG00000044149,ENSMAUG00000021303,Nkrf,96.8116,96.8116,1,Nkrf
ENSMUSG00000037788,ENSMAUG00000000840,Vopp1,61.0465,97.2222,1,Vopp1
ENSMUSG00000103732,,,,,,Gm38315
ENSMUSG00000026610,,,,,,Esrrg
ENSMUSG00000021376,ENSMAUG00000008198,Tpmt,74.1667,79.4643,1,Tpmt
ENSMUSG00000113864,,,,,,Gm48381
ENSMUSG00000113917,,,,,,Gm48382
ENSMUSG00000075335,,,,,,4930588K23Rik
ENSMUSG00000113679,,,,,,Gm10432
ENSMUSG00000079267,,,,,,Gm5930
ENSMUSG00000113895,,,,,,Gm48383
ENSMUSG00000103957,,,,,,Gm10766
ENSMUSG00000098211,,,,,,Gm27045
ENSMUSG00000093923,ENSMAUG00000014515,,22.1698,37.0079,0,Gm5935
ENSMUSG00000103244,,,,,,Gm38092
ENSMUSG00000090379,,,,,,Gm8229
ENSMUSG00000110656,,,,,,Gm20735
ENSMUSG00000092144,,,,,,Gm3370
ENSMUSG00000089745,,,,,,1810008B01Rik
ENSMUSG00000072214,ENSMAUG00000014786,,100,100,1,Septin5
ENSMUSG00000031824,ENSMAUG00000001402,6430548M08Rik,52.3342,95.9459,1,6430548M08Rik
ENSMUSG00000034652,ENSMAUG00000007287,Cd300a,56.6038,58.4416,1,Cd300a
ENSMUSG00000090230,,,,,,Gm16315
ENSMUSG00000050558,ENSMAUG00000015191,Prokr2,95.0131,94.2708,1,Prokr2
ENSMUSG00000103864,,,,,,Gm37415
ENSMUSG00000036117,ENSMAUG00000009715,Il5,80.4511,88.4297,1,Il5
ENSMUSG00000030156,ENSMAUG00000021170,Cd69,74.3719,74.3719,1,Cd69
ENSMUSG00000102261,,,,,,Gm18864
ENSMUSG00000094463,,,,,,Gm8546
ENSMUSG00000106182,,,,,,Gm7442
ENSMUSG00000021613,ENSMAUG00000008810,Hapln1,98.3146,98.8701,1,Hapln1
ENSMUSG00000020262,ENSMAUG00000009334,Adarb1,98.7342,98.7342,1,Adarb1
ENSMUSG00000048106,,,,,,4632415L05Rik
ENSMUSG00000049908,ENSMAUG00000004556,Gja8,93.8636,94.2922,1,Gja8
ENSMUSG00000116546,,,,,,Gm49755
ENSMUSG00000040599,ENSMAUG00000012935,Mis12,87.3786,87.3786,1,Mis12
ENSMUSG00000116951,,,,,,Gm49756
ENSMUSG00000116737,,,,,,Gm49757
ENSMUSG00000094673,,,,,,Olfr1354
ENSMUSG00000103781,,,,,,Gm37523
ENSMUSG00000116581,,,,,,Gm46565
ENSMUSG00000106634,,,,,,Gm43042
ENSMUSG00000086595,,,,,,Gm12214
ENSMUSG00000026707,ENSMAUG00000016025,Nsun6,88.4454,88.4454,1,Nsun6
ENSMUSG00000026829,ENSMAUG00000011657,Gbgt1,82.4207,82.4207,1,Gbgt1
ENSMUSG00000071265,,,,,,1700086L19Rik
ENSMUSG00000116734,,,,,,Gm8376
ENSMUSG00000028096,ENSMAUG00000010582,Gpr89,92.5275,89.3843,1,Gpr89
ENSMUSG00000104031,,,,,,Gm17771
ENSMUSG00000035495,ENSMAUG00000022106,Tstd2,88.2828,88.641,1,Tstd2
ENSMUSG00000099946,,,,,,Gm9496
ENSMUSG00000070896,,,,,,Rpl23a-ps1
ENSMUSG00000090682,,,,,,Gm3852
ENSMUSG00000012187,ENSMAUG00000017025,Mogat1,74.3284,75.9146,1,Mogat1
ENSMUSG00000104889,,,,,,Gm43043
ENSMUSG00000038807,ENSMAUG00000018368,Rap1gap2,98.0337,98.0337,1,Rap1gap2
ENSMUSG00000104563,,,,,,Gm43041
ENSMUSG00000106013,,,,,,4933402J10Rik
ENSMUSG00000030584,ENSMAUG00000011747,Dpf1,98.9691,96.4824,1,Dpf1
ENSMUSG00000098053,,,,,,Gm27033
ENSMUSG00000103401,,,,,,Gm37929
ENSMUSG00000105957,,,,,,Gm43254
ENSMUSG00000105158,,,,,,Gm42862
ENSMUSG00000087522,,,,,,Gm371
ENSMUSG00000029646,ENSMAUG00000020822,Cdx2,93.5691,92.9712,1,Cdx2
ENSMUSG00000118460,,,,,,Gm50479
ENSMUSG00000100905,,,,,,Gm28075
ENSMUSG00000029878,,,,,,Dbpht2
ENSMUSG00000003033,ENSMAUG00000009830,Ap1m1,99.5272,99.5272,1,Ap1m1
ENSMUSG00000031881,ENSMAUG00000000808,Cdh16,87.9518,87.9518,1,Cdh16
ENSMUSG00000110075,,,,,,Gm45305
ENSMUSG00000099715,,,,,,Gm28077
ENSMUSG00000110417,,,,,,Gm31727
ENSMUSG00000021930,ENSMAUG00000017680,Spryd7,66.8367,79.8781,1,Spryd7
ENSMUSG00000109682,,,,,,Gm45307
ENSMUSG00000084052,,,,,,Gm11745
ENSMUSG00000106250,,,,,,Gm43392
ENSMUSG00000020823,ENSMAUG00000000377,,30.1808,87.1486,0,Sec14l1
ENSMUSG00000110229,,,,,,Gm31784
ENSMUSG00000018442,ENSMAUG00000013807,Derl2,100,100,1,Derl2
ENSMUSG00000113031,,,,,,Gm34552
ENSMUSG00000106170,,,,,,Gm43393
ENSMUSG00000113022,,,,,,Gm9544
ENSMUSG00000063611,,,,,,Gm10134
ENSMUSG00000109996,,,,,,Gm31898
ENSMUSG00000031635,ENSMAUG00000001421,Anxa10,94.4444,94.4444,1,Anxa10
ENSMUSG00000106042,,,,,,Gm42861
ENSMUSG00000110383,,,,,,Gm45580
ENSMUSG00000113962,,,,,,Gm47618
ENSMUSG00000087034,,,,,,Cbfa2t2-ps1
ENSMUSG00000113562,,,,,,Gm47619
ENSMUSG00000058446,ENSMAUG00000017402,,39.0756,98.9362,0,Znrf2
ENSMUSG00000106548,,,,,,Gm43390
ENSMUSG00000074004,ENSMAUG00000016711,B3gnt6,79.0281,79.2308,1,B3gnt6
ENSMUSG00000105486,,,,,,Gm3372
ENSMUSG00000113845,,,,,,Gm39473
ENSMUSG00000106044,,,,,,Gm42860
ENSMUSG00000113974,,,,,,4930442G10Rik
ENSMUSG00000000125,ENSMAUG00000018292,Wnt3,99.1549,99.1549,1,Wnt3
ENSMUSG00000036908,ENSMAUG00000018290,Unc93b1,92.4071,94.859,1,Unc93b1
ENSMUSG00000104775,,,,,,Gm8182
ENSMUSG00000105903,,,,,,1700014F14Rik
ENSMUSG00000025961,,,,,,4933402D24Rik
ENSMUSG00000115802,,,,,,Vmn1r-ps136
ENSMUSG00000039678,ENSMAUG00000017508,Tbc1d13,77.75,93.9577,1,Tbc1d13
ENSMUSG00000080817,,,,,,Gm13751
ENSMUSG00000108447,,,,,,Gm44567
ENSMUSG00000090486,,,,,,BC035947
ENSMUSG00000047720,ENSMAUG00000011563,Clec2m,55.5556,55.2632,1,Clec2m
ENSMUSG00000039542,ENSMAUG00000021119,Ncam1,63.4865,63.3372,1,Ncam1
ENSMUSG00000108732,,,,,,2310043P16Rik
ENSMUSG00000082684,,,,,,Gm12774
ENSMUSG00000109961,,,,,,Gm31983
ENSMUSG00000066568,ENSMAUG00000011145,Lsm14a,72.9437,81.5981,1,Lsm14a
ENSMUSG00000110222,,,,,,Gm39149
ENSMUSG00000107841,,,,,,Gm44185
ENSMUSG00000090716,,,,,,Gm3371
ENSMUSG00000110351,,,,,,Gm32050
ENSMUSG00000110338,,,,,,Gm45584
ENSMUSG00000037531,ENSMAUG00000010772,Mrpl47,86.9048,87.6,1,Mrpl47
ENSMUSG00000056158,ENSMAUG00000017037,Car10,100,100,1,Car10
ENSMUSG00000075543,ENSMAUG00000019946,Urad,89.8876,86.9565,1,Urad
ENSMUSG00000109680,,,,,,Gm32098
ENSMUSG00000109689,,,,,,Gm45646
ENSMUSG00000116068,,,,,,Gm49457
ENSMUSG00000110297,,,,,,Gm45647
ENSMUSG00000085421,,,,,,4732490B19Rik
ENSMUSG00000091569,,,,,,Gm8232
ENSMUSG00000087223,,,,,,4930442L01Rik
ENSMUSG00000066154,ENSMAUG00000013542,,58.6957,59.6685,1,Mup3
ENSMUSG00000096081,,,,,,Gm21991
ENSMUSG00000115359,,,,,,Gm49779
ENSMUSG00000105385,,,,,,9230114J08Rik
ENSMUSG00000037824,ENSMAUG00000015066,Tspan14,99.6296,99.6296,1,Tspan14
ENSMUSG00000028885,ENSMAUG00000014184,Smpdl3b,85.5263,85.3392,1,Smpdl3b
ENSMUSG00000104766,,,,,,4930573H18Rik
ENSMUSG00000021901,ENSMAUG00000013459,Bap1,95.467,95.73,1,Bap1
ENSMUSG00000072574,,,,,,Gm17184
ENSMUSG00000057123,ENSMAUG00000016597,Gja5,91.8994,91.8994,1,Gja5
ENSMUSG00000072145,,,,,,BC061237
ENSMUSG00000114376,,,,,,Gm18807
ENSMUSG00000091396,,,,,,Spanxn4
ENSMUSG00000114044,,,,,,Gm19134
ENSMUSG00000029867,ENSMAUG00000016022,Llcfc1,68.5185,68.5185,1,Llcfc1
ENSMUSG00000114078,,,,,,Tspyl-ps
ENSMUSG00000113590,,,,,,Gm48378
ENSMUSG00000116594,ENSMAUG00000014786,,92.6027,91.5989,1,Gm49601
ENSMUSG00000027673,ENSMAUG00000017888,Ndufb5,86.7725,86.7725,1,Ndufb5
ENSMUSG00000091429,,,,,,Gm17093
